city,name,address,postal_code,latitude,longitude,open_weekend,open_holidays,open_time,close_time,fee_per_hour,cashless_payment,ev_charging,total_spots,source_url
Frankfurt am Main,Parkplatz Hauptbahnhof Am Gleis 26 P5,"Poststraße 5, 63029 Frankfurt am Main",63029,,,True,True,0,24,5.0,True,-,40,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/parkplatz-hauptbahnhof-am-gleis-26-p5-frankfurt-am-main--ci3cp1124465
Frankfurt am Main,Parkplatz Höchst Farbwerke P1 ,"Hoechster-Farben-Straße, 65931 Frankfurt am Main",65931,,,True,True,0,24,1.0,True,-,82,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/parkplatz-hoechst-farbwerke-p1-frankfurt-am-main--ci3cp1124280
Frankfurt am Main,Tiefgarage Hauptbahnhof/ Nord P1,"Poststraße 3, 60329 Frankfurt am Main",60329,,,True,True,0,24,4.0,True,-,365,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/tiefgarage-hauptbahnhof/-nord-p1-frankfurt-am-main--ci3cp1124246
Frankfurt am Main,Parkplatz Hauptbahnhof Vorfahrt II P3,"Poststraße, 60329 Frankfurt am Main",60329,,,True,True,0,24,5.0,True,-,17,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/parkplatz-hauptbahnhof-vorfahrt-ii-p3-frankfurt-am-main--ci3cp1124249
Frankfurt am Main,Parkplatz Höchst Bahnhof Dalbergstraße P1,"Dalbergstraße 10-8, 65929 Frankfurt am Main",65929,,,True,True,0,24,3.0,True,-,32,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/parkplatz-hoechst-bahnhof-dalbergstrasse-p1-frankfurt-am-main--ci3cp1124185
Frankfurt am Main,Tiefgarage Hauptbahnhof Süd / Karlsruher Straße P6,"Karlsruher Straße, 60329 Frankfurt am Main",60329,,,True,True,0,24,4.0,True,0,81,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/tiefgarage-hauptbahnhof-sued/-karlsruher-strasse-p6-frankfurt-am-main--ci3cp112738733
Frankfurt am Main,Parkhaus Turmcenter,"Querstraße 7-9, 60322 Frankfurt am Main",60322,,,True,True,0,24,0.0,True,-,402,https://www.mein-contipark.de/parkplatz-finden/parken-in-frankfurt-am-main/parkhaus-turmcenter-frankfurt-am-main--ci3cp114114822
